pdb_id,pqr_ok,pqr_method,pqr_atoms,pqr_nonzero_charges,pqr_sum_abs_charge,ligand_ok,ligand_atoms,ligand_nonzero_charges,ligand_sum_abs_charge,error,pqr_path,ligand_mol2
7GKQ,True,existing,4615,4615,1143.9338000000016,True,29,28,3.1329999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKQ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKQ/7GKQ_ligand.mol2
7GIM,True,existing,4597,4597,1138.8334000000013,True,25,24,2.6542999999999997,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GIM_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GIM/7GIM_ligand.mol2
7GLW,True,existing,4665,4665,1154.8888000000006,True,27,26,2.3068,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLW_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLW/7GLW_ligand.mol2
7GNG,True,existing,4665,4665,1155.0534000000002,True,31,31,3.2640000000000002,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNG_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNG/7GNG_ligand.mol2
7GM4,True,existing,4665,4665,1154.8888000000006,True,30,30,3.476400000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GM4_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GM4/7GM4_ligand.mol2
7GKE,True,existing,4615,4615,1143.9338000000016,True,27,26,2.7387,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKE_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKE/7GKE_ligand.mol2
7M90,True,existing,4500,4500,1104.9480000000012,True,38,38,5.8365,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M90_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M90/7M90_ligand.mol2
7M8Z,True,existing,4549,4549,1124.7014000000024,True,35,35,4.820700000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M8Z_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M8Z/7M8Z_ligand.mol2
7GKF,True,existing,4615,4615,1143.9338000000016,True,26,26,2.5915000000000004,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKF_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKF/7GKF_ligand.mol2
7GL9,True,existing,4615,4615,1143.9338000000016,True,27,26,3.1062000000000007,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GL9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GL9/7GL9_ligand.mol2
7GJ5,True,existing,4597,4597,1138.6688000000017,True,25,24,2.1584999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GJ5_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GJ5/7GJ5_ligand.mol2
7GGQ,True,existing,4671,4671,1159.1796,True,24,23,2.0224,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GGQ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GGQ/7GGQ_ligand.mol2
7GIW,True,existing,4597,4597,1138.6688000000017,True,26,26,3.441,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GIW_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GIW/7GIW_ligand.mol2
7GM9,True,existing,4665,4665,1154.8888000000006,True,32,31,3.6771000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GM9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GM9/7GM9_ligand.mol2
7GKO,True,existing,4615,4615,1143.9338000000016,True,32,31,3.3151999999999995,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKO_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKO/7GKO_ligand.mol2
7GNF,True,existing,4665,4665,1155.0534000000002,True,27,27,2.3352999999999997,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNF_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNF/7GNF_ligand.mol2
7GJQ,True,existing,4597,4597,1138.6688000000017,True,24,23,1.7889000000000004,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GJQ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GJQ/7GJQ_ligand.mol2
7GN5,True,existing,4665,4665,1154.8888000000006,True,34,33,3.7397999999999993,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN5_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN5/7GN5_ligand.mol2
8Q71,True,existing,4659,4659,1154.8007999999995,True,33,33,4.55,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8Q71_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8Q71/8Q71_ligand.mol2
7GFB,True,existing,4671,4671,1159.1796,True,24,23,2.4981,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GFB_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GFB/7GFB_ligand.mol2
7GIN,True,existing,4615,4615,1144.0984000000012,True,25,24,2.6587999999999994,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GIN_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GIN/7GIN_ligand.mol2
7GND,True,existing,4665,4665,1154.8888000000006,True,26,26,2.3352,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GND_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GND/7GND_ligand.mol2
7GJV,True,existing,4597,4597,1138.6688000000017,True,27,26,3.8152,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GJV_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GJV/7GJV_ligand.mol2
7KX5,True,existing,4631,4631,1147.493200000001,True,38,31,3.354200000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7KX5_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7KX5/7KX5_ligand.mol2
7GN6,True,existing,4665,4665,1155.0534000000002,True,32,31,3.3966000000000007,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN6_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN6/7GN6_ligand.mol2
7GM6,True,existing,4665,4665,1155.0534000000007,True,33,33,3.742400000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GM6_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GM6/7GM6_ligand.mol2
7L14,True,existing,4682,4682,1160.4178000000004,True,33,32,3.0549000000000017,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7L14_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7L14/7L14_ligand.mol2
7GKN,True,existing,4615,4615,1143.9338000000016,True,27,27,3.5828000000000007,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKN_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKN/7GKN_ligand.mol2
7GNH,True,existing,4597,4597,1138.6688000000017,True,41,41,4.570500000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNH_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNH/7GNH_ligand.mol2
7GL3,True,existing,4615,4615,1143.9338000000016,True,31,30,2.7292000000000005,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GL3_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GL3/7GL3_ligand.mol2
7GJM,True,existing,4597,4597,1138.6688000000017,True,25,24,2.4981,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GJM_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GJM/7GJM_ligand.mol2
7GKU,True,existing,4628,4628,1147.4210000000007,True,32,31,3.4894000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKU_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKU/7GKU_ligand.mol2
7GMW,True,existing,4665,4665,1154.8888000000006,True,31,31,3.9894,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GMW_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GMW/7GMW_ligand.mol2
7GLL,True,existing,4705,4705,1169.678799999999,True,34,33,3.2403999999999997,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLL_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLL/7GLL_ligand.mol2
7GMC,True,existing,4665,4665,1154.8888000000006,True,30,29,2.5646,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GMC_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GMC/7GMC_ligand.mol2
7LMF,True,existing,4691,4691,1162.9077999999993,True,30,30,2.938099999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7LMF_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7LMF/7LMF_ligand.mol2
7GL5,True,existing,4597,4597,1138.6688000000017,True,31,31,3.986800000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GL5_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GL5/7GL5_ligand.mol2
7GNI,True,existing,4665,4665,1155.0534000000002,True,33,33,3.9093,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNI_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNI/7GNI_ligand.mol2
7GKR,True,existing,4608,4608,1142.067000000002,True,30,29,2.7234000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKR_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKR/7GKR_ligand.mol2
7L11,True,existing,4682,4682,1160.2532000000003,True,32,31,3.0549000000000017,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7L11_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7L11/7L11_ligand.mol2
7L12,True,existing,4665,4665,1155.2179999999998,True,36,35,4.363800000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7L12_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7L12/7L12_ligand.mol2
7GLZ,True,existing,4608,4608,1142.067000000002,True,30,29,3.0712000000000006,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLZ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLZ/7GLZ_ligand.mol2
7GN1,True,existing,4665,4665,1154.8888000000006,True,35,34,3.0882,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN1_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN1/7GN1_ligand.mol2
7GJO,True,existing,4597,4597,1138.6688000000017,True,25,24,2.8997,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GJO_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GJO/7GJO_ligand.mol2
7GLE,True,existing,4679,4679,1159.4147999999998,True,31,30,3.0753,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLE_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLE/7GLE_ligand.mol2
7M8M,True,existing,4608,4608,1142.3962000000013,True,32,32,4.3698000000000015,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M8M_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M8M/7M8M_ligand.mol2
7GLY,True,existing,4665,4665,1154.724200000001,True,32,31,3.1585,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLY_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLY/7GLY_ligand.mol2
7GMG,True,existing,4665,4665,1154.8888000000006,True,31,31,3.9892999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GMG_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GMG/7GMG_ligand.mol2
7GLG,True,existing,4665,4665,1154.8888000000006,True,32,31,3.084,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLG_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLG/7GLG_ligand.mol2
7GLI,True,existing,4665,4665,1154.8888000000006,True,34,33,4.0873,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLI_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLI/7GLI_ligand.mol2
7GN4,True,existing,4665,4665,1154.8888000000006,True,32,31,3.5881999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN4_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN4/7GN4_ligand.mol2
7GM5,True,existing,4665,4665,1154.8888000000006,True,31,30,2.5674000000000006,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GM5_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GM5/7GM5_ligand.mol2
7M8Y,True,existing,4665,4665,1156.0682000000018,True,37,36,4.423700000000002,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M8Y_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M8Y/7M8Y_ligand.mol2
7LMD,True,existing,4615,4615,1144.0984000000017,True,30,30,2.636699999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7LMD_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7LMD/7LMD_ligand.mol2
7GNC,True,existing,4665,4665,1155.0534000000002,True,32,31,3.7449,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNC_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNC/7GNC_ligand.mol2
7GNS,True,existing,4705,4705,1166.8517999999997,True,36,35,3.088199999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNS_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNS/7GNS_ligand.mol2
7GLK,True,existing,4678,4678,1158.5405999999996,True,33,32,3.2403999999999993,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLK_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLK/7GLK_ligand.mol2
7GHN,True,existing,4629,4629,1148.6244000000008,True,37,37,3.8525999999999985,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GHN_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GHN/7GHN_ligand.mol2
8I4S,True,existing,4597,4597,1138.8334000000018,True,26,26,3.621,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8I4S_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8I4S/8I4S_ligand.mol2
8UEG,True,existing,4645,4645,1151.325200000001,True,45,45,4.4954,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UEG_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UEG/8UEG_ligand.mol2
7M8N,True,existing,4608,4608,1142.2316000000017,True,37,37,4.416800000000002,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7M8N_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7M8N/7M8N_ligand.mol2
7GLN,True,existing,4679,4679,1159.4147999999998,True,31,30,2.7264,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLN_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLN/7GLN_ligand.mol2
7GN7,True,existing,4665,4665,1155.0534000000007,True,28,27,2.3068000000000004,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN7_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN7/7GN7_ligand.mol2
7GLM,True,existing,4665,4665,1154.8888000000006,True,33,32,3.1157999999999997,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLM_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLM/7GLM_ligand.mol2
7GJ3,True,existing,4597,4597,1138.8334000000013,True,26,25,3.1744000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GJ3_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GJ3/7GJ3_ligand.mol2
7GLD,True,existing,4665,4665,1155.0534000000002,True,31,30,3.4261999999999997,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLD_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLD/7GLD_ligand.mol2
7GNK,True,existing,4682,4682,1160.2532000000003,True,34,33,3.2358,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNK_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNK/7GNK_ligand.mol2
9GIJ,True,existing,4737,4737,1174.209199999998,True,35,33,3.8348000000000004,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/9GIJ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/9GIJ/9GIJ_ligand.mol2
7GKV,True,existing,4608,4608,1142.067000000002,True,29,28,3.0680000000000005,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKV_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKV/7GKV_ligand.mol2
7GN8,True,existing,4665,4665,1155.0534000000002,True,31,30,3.2321000000000004,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN8_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN8/7GN8_ligand.mol2
7GNT,True,existing,4705,4705,1167.0163999999993,True,37,36,3.0881999999999996,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNT_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNT/7GNT_ligand.mol2
7GM2,True,existing,4665,4665,1154.8888000000006,True,34,34,4.255399999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GM2_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GM2/7GM2_ligand.mol2
7EN8,True,existing,4682,4682,1160.5824,True,34,32,4.0729,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7EN8_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7EN8/7EN8_ligand.mol2
7EN9,True,existing,4682,4682,1160.5824,True,42,41,4.998699999999999,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7EN9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7EN9/7EN9_ligand.mol2
8UDQ,True,existing,4615,4615,1143.9338000000016,True,45,45,4.846100000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UDQ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UDQ/8UDQ_ligand.mol2
7GL4,True,existing,4645,4645,1151.1606000000013,True,33,32,3.4204000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GL4_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GL4/7GL4_ligand.mol2
7GL2,True,existing,4665,4665,1155.0534000000002,True,33,32,3.1164,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GL2_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GL2/7GL2_ligand.mol2
7GLT,True,existing,4665,4665,1154.8888000000006,True,34,33,2.9241,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLT_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLT/7GLT_ligand.mol2
7GLJ,True,existing,4665,4665,1154.8888000000006,True,35,34,3.2442999999999995,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GLJ_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GLJ/7GLJ_ligand.mol2
7GN9,True,existing,4665,4665,1154.8888000000006,True,32,31,3.5886,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GN9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GN9/7GN9_ligand.mol2
7GKS,True,existing,4615,4615,1144.0984000000012,True,33,32,2.7291000000000003,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GKS_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GKS/7GKS_ligand.mol2
7GNR,True,existing,4682,4682,1160.2532000000003,True,34,33,3.7526000000000006,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNR_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNR/7GNR_ligand.mol2
7GNB,True,existing,4665,4665,1155.0534000000002,True,35,35,4.2591,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7GNB_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7GNB/7GNB_ligand.mol2
8UR9,True,existing,4586,4586,1135.6576000000025,True,39,39,5.0972,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/8UR9_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/8UR9/8UR9_ligand.mol2
7N44,True,existing,4559,4559,1126.9428000000034,True,36,36,4.969500000000001,,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/pqr/7N44_pocket.pqr,/home/mohamed/Studies/stage/TrabajoInvestigacion/data_urv/pdbbind_like/URV/refined/7N44/7N44_ligand.mol2
